item_code,advt_no,details,link
1280,,LIST OF NOT ELIGIBLE CANDIDATE - ASTT. PROFESSOR EXAM-2014 : LIST3,/assets/pdf/Notifications/AP2014_NE/LIST3.pdf
1279,,LIST OF NOT ELIGIBLE CANDIDATE - ASTT. PROFESSOR EXAM-2014 : LIST4 ,/assets/pdf/Notifications/AP2014_NE/LIST4.pdf
1278,,INTERVIEW SCHEDULE -VYAVHAAR NYAYADHISH (CIVIL JUDGE) EXAM-2015 ,/assets/pdf/Notifications/Int_Sch_CJ2015.pdf
1277,,NOTIFICATION ABOUT EXAMINATION DATE EXTENTED- STATE ENGINEERING SERVICE EXAM-2016 ,/assets/pdf/Notifications/SES2016_EXTENTION.pdf
1276,,INTERVIEW SCHEDULE -ASSISTANT PROFESSOR (ENGG. COLLEGE) & LECTURER (POLYTECHNIC INST.) EXAM-2015 ,/assets/pdf/Notifications/INT_SCH_APL2015.pdf
1275,,NOTIFICATION ABOUT ADMIT CARD CG FOREST SERVICE (COMBINED) EXAM-2016 ,/assets/pdf/Notifications/CGFSE2016_ABOUTAC.pdf
1274,,INTERVIEW SCHEDULE -MINING INSPECTOR (BACKLOG) EXAM-2016 ,/assets/pdf/Notifications/INT_SCH_MI_BACK2016.pdf
1273,,NOTIFICATION ABOUT ADMIT CARD CIVIL JUDGE (MAINS) EXAM-2015 ,/assets/pdf/Notifications/CJM2015_ADMITCARD.pdf
1272,,NOTIFICATION ABOUT SUBSCRIBER IN CG FOREST SERVICE (COMBINED) EXAM-2016 ,/assets/pdf/Notifications/SUBS_FOREST2016.pdf
1271,,NOTIFICATION ABOUT SUBSCRIBER IN VYAVHAAR NYAYADHISH (CIVIL JUDGE) MAINS EXAM-2015 ,/assets/pdf/Notifications/ABOUT_SUBS_CJM2015.pdf
1270,,NOTIFICATION FOR VYAVHAAR NYAYADHISH (CIVIL JUDGE) MAINS EXAM-2015 ,/assets/pdf/Notifications/CJM2015-NOTIFICATION.pdf
1269,,IMPORTANT NOTIFICATION -ASSISTANT PROFESSOR EXAM-2014 ,/assets/pdf/Notifications/Suchana_AP2014.pdf
1268,,EXAMINATION SCHEDULE -VYAVHAAR NYAYADHISH (CIVIL JUDGE) MAINS EXAM-2015 ,/assets/pdf/Notifications/EXAM_SCHEDULE_CJM2015.pdf
1267,,EXAMINATION SCHEDULE -CG FOREST SERVICE EXAM-2016 ,/assets/pdf/Notifications/EXAM_SCHEDULE_CGFSE2016.pdf
1266,,"AMENDED EXAM SCHEDULE- VARIOUS POST ADVERTISED FOR HFW DEPT.(ADVT. NO- 05/2014/EXAM/17/04/2014) , VARIOUS POST ADVERTISED FOR HFW DEPT.(ADVT. NO- 09/2014/EXAM/25/07/2014) & DENTAL SURGEON (ADVT. NO- 10/2015/EXAM/04/12/2015)",/assets/pdf/Notifications/AMEND_Exam_Sch_Medical.pdf
1265,,INTERVIEW SCHEDULE -SCIENTIFIC OFFICER EXAM-2015 ,/assets/pdf/Notifications/Int_Sch_SO2015.pdf
1264,,EXAMINATION SCHEDULE -STATE SERVICE (MAINS) EXAM-2015 ,/assets/pdf/Notifications/Time_Table_SSME2015.pdf
1263,,INTERVIEW SCHEDULE -VETERINARY ASSISTANT SURGEON-2015 ,/assets/pdf/Notifications/Int_sch_VAS2015.pdf
1262,,NOTIFICATION-STATE SERICE (MAINS) EXAM-2015:Extended Date for Online Application is from 8th June 2016 (12:00 Noon) to 9th June 2016 (11:59 AM) ,/assets/pdf/Notifications/MAINS15_EXT.pdf
1261,,NOTIFICATION-STATE SERICE (MAINS) EXAM-2015: ABOUT SUBSCRIBER ,/assets/pdf/Notifications/SSME2015_About_SUBS.pdf
1260,,"EXAM SCHEDULE- VARIOUS POST ADVERTISED FOR HFW DEPT.(ADVT. NO- 05/2014/EXAM/17/04/2014) , VARIOUS POST ADVERTISED FOR HFW DEPT.(ADVT. NO- 09/2014/EXAM/25/07/2014) & DENTAL SURGEON (ADVT. NO- 10/2015/EXAM/04/12/2015)",/assets/pdf/Notifications/Exam_Sch_Medical.pdf
1259,,"EXAM SCHEDULE-VARIOUS POST ADVERTISED FOR ASISTANT PROFESSOR (ENGG. COLLEGE), LECTURER (POLYTECHNIC), TRAINING AND PLACEMENT OFFICER, ASSISTANT WORKSHOP SUPERINTENDENT ",/assets/pdf/Notifications/EXAM_SCH_DTE.pdf
1258,,(VIDE ADVT. NO- 13/2015/EXAM/DATE-17/12/2015),/assets/pdf/Notifications/AP2014_About_AC.pdf
1257,,NOTIFICATION-ASSISTANT PROFESSOR EXAM-2014: ABOUT ADMIT CARD & SUBSCRIBER ,/assets/pdf/Notifications/SSEMains2015.pdf
1256,,NOTIFICATION FOR STATE SERVICE SERVICE (MAINS) EXAM-2015 ,/assets/pdf/Notifications/IMP_NOTI_APL2015.pdf
1255,,NOTIFICATION-ASSISTANT PROFESSOR (ENGG. COLLEGE) & LECTURER (POLYTECHNIC) EXAM-2015: ABOUT ADMIT CARD & SUBSCRIBER ,/assets/pdf/Notifications/Exam_Sch_APHE2014.pdf
1254,,IMPORTANT NOTIFICATION REGARDING ASSISTANT PROFESSOR (HIGHER EDUCATION DEPT.) EXAM-2014 [EXAM DATE : 20 & 21 MAY 2016],/assets/pdf/Notifications/IMP_Noti_CJ2015.pdf
1253,,NOTIFICATION- CIVIL JUDGE EXAM-2015: ABOUT ADMIT CARD & SUBSCRIBER ,/assets/pdf/Notifications/INT_SCH_ADV_13_2015.pdf
1252,,INTERVIEW SCHEDULE -VARIOUS POSTS ADVERTISED FOR DEPARTMENT OF TECHNICAL EDUCATIION (VIDE ADVT NO- 13/2015/EXAM DATED-17/12/2015) || DETAILS ,/assets/pdf/Notifications/INT_SCH_ADV_13_2015_D.pdf
1251,,INTERVIEW SCHEDULE -VISHESHGYA CHIKITSHAK -2015 ,/assets/pdf/Notifications/INT_SCH_VCK2015.pdf
1250,,EXAM SCHEDULE- ASSISTANT PROFESSOR (ENGG. COLLEGE) & LECTURER (POLYTECHNIC INST.) EXAM-2015 ,/assets/pdf/Notifications/Exam_Sch_APL15.pdf
1249,,AMENDED EXAM SCHEDULE- CIVIL JUDGE EXAM-2015 ,/assets/pdf/Notifications/CJ15_Exam_sch.pdf
1248,,INTERVIEW SCHEDULE -STATE SERVICE EXAM-2014 ,/assets/pdf/Notifications/INT_SCH_SSE2014.pdf
1247,,"IMPORTANT NOTIFICATION- ASSISTANT PROFESSOR EXAM-2014 [EDUCATIONAL QUALIFICATION RELATED] (16, 17 & 18 March 2016) ",/assets/pdf/Notifications/AP2014_EQ_2.pdf
1246,,INTERVIEW SCHEDULE -VARIOUS POST ADVERTISED FOR HFW DEPT. (VIDE ADVT NO-09/2014/EXAM/ DATED-25/07/2014),/assets/pdf/Notifications/INT_SCH_HFW09_3.pdf
1245,,IMPORTANT NOTIFICATION- VARIOUS POST ADVERTISED FOR HFW DEPT. (VIDE ADVT NO-09/2014/EXAM/ DATED-25/07/2014) [EDUCATIONAL QUALIFICATION RELATED],/assets/pdf/Notifications/HFW2014_EQ.pdf
1244,,"SYLLABUS OF GENERAL KNOWLEDGE OF CHHATTISGARH (SYLLABUS IS COMMON FOR ADVT. NO- 05/2014/EXAM/DATED-17/04/2014, ADVT. NO-09/2014/EXAM/DATED-25/07/2014 & ADVT. NO-10/2015/EXAM/DATED-04/12/2015)",/assets/pdf/Notifications/CGGS.pdf
1243,,EXAM SCHEME  FOR WRITTEN EXAM -,/assets/pdf/Notifications/Exam_Scheme_0905.pdf
1242,,1.  SYLLABUS FOR WRITTEN EXAM ASSISTANT PROFESSOR BIO INFORMATICS ,/assets/pdf/Notifications/AP_Bioinformatics.pdf
1241,,2. SYLLABUS FOR WRITTEN EXAM CLINICAL PSYCHOLOGIST AND CHILD PSYCHOLOGIST ,/assets/pdf/Notifications/clinical_and_child_psychology.pdf
1240,,3. SYLLABUS FOR WRITTEN EXAM  PTI/ SPORT OFFICER ,/assets/pdf/Notifications/PTI_Sport%20Officer.pdf
1239,,4. SYLLABUS FOR WRITTEN EXAM SCIENTIFIC OFFICER TOXICOLOGY ,/assets/pdf/Notifications/Scientific_Officer_Toxicology.pdf
1238,,5. SYLLABUS FOR WRITTEN EXAM SPEECH PATHOLOGIST/ AUDOLOGIST GRADE -01 ,/assets/pdf/Notifications/SP_Pathologist_Audologist_Grade-01.pdf
1237,,6. SYLLABUS FOR WRITTEN EXAM SPEECH PATHOLOGIST /AUDIOLOGIST GRADE-2 & SPEECH THERAPIST ,/assets/pdf/Notifications/Speech_Pathologist_Audiology_grade-2_SP_TH.pdf
1236,,7. SYLLABUS FOR WRITTEN EXAM ASSISTANT PROFESSOR BIOTECHNOLOGY & JUNIOR SCIENTIFIC OFFICER ,/assets/pdf/Notifications/AP_Biotech%20&%20JSO_Biochemistry.pdf
1235,,EXAM SCHEME FOR WRITTEN EXAM -,/assets/pdf/Notifications/Exam_Scheme_0905.pdf
1234,,1. SYLLABUS FOR WRITTEN EXAM RESIDENT & DENTAL SURGEON (DENTAL COLLEGE),/assets/pdf/Notifications/Syllabus_BDS_09.pdf
1233,,2. SYLLABUS FOR WRITTEN EXAM DEMONSTRATOR-(NURSING COLLEGE) # 1&2,/assets/pdf/Notifications/1.pdf
1232,,2. SYLLABUS FOR WRITTEN EXAM DEMONSTRATOR-(NURSING COLLEGE) # 3,/assets/pdf/Notifications/3.pdf
1231,,2. SYLLABUS FOR WRITTEN EXAM DEMONSTRATOR-(NURSING COLLEGE) # 4,/assets/pdf/Notifications/4.pdf
1230,,3. SYLLABUS FOR WRITTEN EXAM ASSISTANT PROFESSOR-PHSIOTHERAPY ,/assets/pdf/Notifications/AP_Phsiotherapy.pdf
1229,,4. SYLLABUS FOR WRITTEN EXAM DEMONSTRATOR PHYSIOTHERAPY ,/assets/pdf/Notifications/Demonstrator_Physiotherapy.pdf
1228,,5. DENTAL SURGEON (VIDE ADVT. NO- 10/2015/EXAM /DATED-04/12/2015) ,/assets/pdf/Notifications/Syllabus_BDS_09.pdf
1227,,INTERVIEW SCHEDULE -PSYCHIATRISTS-2015,/assets/pdf/Notifications/INT_SCH_PSY2015.pdf
1226,,NOTIFICATION- ARTO & TSI-2014: CANCELLATION OF ADVERTISMENT ,/assets/pdf/Notifications/Noti_ARTO_Adv_Cancelation.pdf
1225,,NOTIFICATION- STATE SERVICE (PRELIMS) EXAM-2015: ABOUT ADMIT CARD & SUBSCRIBER ,/assets/pdf/Notifications/About_SSPE2015_Subs.pdf
1224,,NOTIFICATION- SCIENTIFIC OFFICER EXAM-2015: ABOUT ADMIT CARD & SUBSCRIBER ,/assets/pdf/Notifications/About_SO2015_Subs.pdf
1223,,"INTERVIEW SCHEDULE ASSISTANT DIRECTOR HORTICULTURE EXAM-2014, BOILER INSPECTOR EXAM-2015",/assets/pdf/Notifications/Interview_Sch_ADH_BI.pdf
1222,,IMPORTANT NOTIFICATION- ASSISTANT PROFESSOR EXAM-2014 [EDUCATIONAL QUALIFICATION RELATED],/assets/pdf/Notifications/AP2014_EQ.pdf
1221,,EXAM SCHEDULE- SCIENTIFIC OFFICER EXAM-2015 [EXAM DATE : 14-FEB-2016],/assets/pdf/Notifications/Exam_Sch_SO2015.pdf
1220,,"INTERVIEW SCHEDULE DEPUTY REGISTRAR, ASSISTANT REGISTRAR EXAM-2014",/assets/pdf/Notifications/Int_Sch_RDA2014_NEW.pdf
1219,,INTERVIEW SCHEDULE -STATE ENGINEERING SERVICE EXAM-2014,/assets/pdf/Notifications/INT_SCH_SES_2014.pdf
1218,,"INTERVIEW SCHEDULE -READER, LECTURER & VISHESHGYA AYURVEDA -2015",/assets/pdf/Notifications/Int_SCh_LR_VA_2015.pdf
1217,,NOTIFICATION- DOCUMENT VARIFICATION (FROM 02/12/2015 TO 07/12/2015) LECTURER & READER ,/assets/pdf/Notifications/LR_2015_Document_varification.pdf
1216,,NOTIFICATION- STATE SERVICE (MAINS) EXAM 2014 : ABOUT SUBSCRIBER,/assets/pdf/Notifications/SSME2014_Subs.pdf
1215,,ABOUT ADMIT CARD,/assets/pdf/Notifications/SSME2014_Admit_Card.pdf
1214,,INTERVIEW SCHEDULE -STATE SERVICE EXAM-2013 ,/assets/pdf/Notifications/INT_SCH_SSE13.pdf
1213,,ABOUT DUPLICATE INTERVIEW CALL LETTER ,/assets/pdf/Notifications/DUPLI_SSE2013_INT.pdf
1212,,NOTIFICATION FOR STATE SERVICE SERVICE (MAINS) EXAM-2014 ,/assets/pdf/Notifications/SSEmains2014.pdf
1211,,SHORT NOTICE ,/assets/pdf/Notifications/SN_SSEmains2014.pdf
1210,,PRESS NOTIFICATION,/assets/pdf/Notifications/PN_SSME2014.pdf
1209,,"EXAM DATE EXTENDED (5,6,7 & 8 NOV 2015)",/assets/pdf/Notifications/EDATE_EXTEND_SSME2014.pdf
1208,,Extended Date for Online Application{09-12 OCT 2015} ,/assets/pdf/Notifications/SSME2014_Relive.pdf
1207,,"NOTIFICATION- BOILER INSPECTOR EXAM 2015 & ASSISTANT DIRECTOR, HORTICULTURE-2014: ABOUT ADMIT CARD -(NEW) ",/assets/pdf/Notifications/ADH_BI_about_Admit_card.pdf
1206,,INTERVIEW SCHEDULE-VARIOUS POSTS IN HFW DEPT. - ADVERTISEMENT NO-09/2014/EXAM/ DATED- 25/07/2014 [10-14 August 2015] [17 August- 04 September 2015] ,/assets/pdf/Notifications/Int_SCH_HFW09.pdf
1205,,INTERVIEW SCHEDULE-ADVERTISEMENT NO-05/2014/EXAM/ DATED- 17/04/2014 ,/assets/pdf/Notifications/Int_SCH_HFW09_2.pdf
1204,,"[Assistant Professor Audiology and Speech Language Pathology, General Duty Medical Officer, Associate Blood Transfusion Officer, Dialysis Manager, Resident Pathologist, Eye Specialists, Anesthetist, Assistant Director (Technical), Registrar Medical Physics]",/assets/pdf/Notifications/INT_SCH_HFW05.pdf
1203,,"EXAM SCHEDULE- ASSISTANT DIRECTOR, HORTICULTURE EXAM-2014 AND BOILER INSPECTOR EXAM-2015 New ",/assets/pdf/Notifications/Exam_Sch_BI_ADH.pdf
1202,,NOTIFICATION- STATE SERVICE (PRELIMS) EXAM 2014 : ABOUT ADMIT CARD & SUBSCRIBER-(NEW) ,/assets/pdf/Notifications/SSE2014_SUBS_new.pdf
1201,,"INTERVIEW SCHEDULE-ASSISTANT DIRECTOR, INDUSTRIAL HEALTH & SAFETY EXAM-2014",/assets/pdf/Notifications/Int_Sch_ADIHS2014.pdf
1200,,"INTERVIEW SCHEDULE-ASSISTANT DIRECTOR (PLANNING, RESEARCH, SURVEY) EXAM-2013",/assets/pdf/Notifications/Int_Sch_ADPRS2013.pdf
1199,,"INTERVIEW SCHEDULE-DEPUTY REGISTRAR, ASSISTANT REGISTRAR EXAM-2014",/assets/pdf/Notifications/Int_Sch_RDA2014.pdf
1198,,INTERVIEW POSTPONED,/assets/pdf/Notifications/Int_POSTPONED_RDA2014.pdf
1197,,"INTERVIEW SCHEDULE-ASSISTANT DIRECTOR, JANSAMPARK EXAM-2014",/assets/pdf/Notifications/Int_Sch_ADJ2014.pdf
1196,,NOTIFICATION-ABOUT EXAM DATE EXTENDED- STATE SERVICE (PRELIMS) EXAM-2014 ,/assets/pdf/Notifications/EXAM_EXTEND_SS(P)E2014.pdf
1195,,INTERVIEW SCHEDULE-GRANTHPAL EXAM-2013,/assets/pdf/Notifications/Int_Sch_Granthpal2013.pdf
1194,,NOTIFICATION- STATE SERVICE (PRELIMS) EXAM 2014 : ABOUT ADMIT CARD & SUBSCRIBER-(OLD) ,/assets/pdf/Notifications/SSE2014_SUBS.pdf
1193,,NOTIFICATION- STATE ENGINEERING SERVICE EXAM 2014 : ABOUT ADMIT CARD ,/assets/pdf/Notifications/SES2014_AC.pdf
1192,,TENDER NOTICE FOR DISPOSAL/SALE ,/assets/pdf/Notifications/Tender_Notice.pdf
1191,,NOTIFICATION- STATE ENGINEERING SERVICE EXAM 2014 : ABOUT SUBSCRIBER ,/assets/pdf/Notifications/SES2014_SUBS.pdf
1190,,"INTERVIEW - ASSISTANT DIRECTOR (PLANNING, RESEARCH, SURVEY), ASSISTANT DIRECTOR JANSAMPARK, ASSISTANT DIRECTOR INDUSTRIAL HEALTH AND SAFETY, REGISTRAR, DEPUTY REGISTRAR, ASSISTANT REGISTRAR",/assets/pdf/Notifications/INTERVIEW_ONLINEEXAM.pdf
1189,,"NOTIFICATION : - ASSISTANT DIRECTOR, HORTICULTURE EXAM-2014 (ABOUT EXAM POSTPONE)",/assets/pdf/Notifications/ADH2014Exam_postpone.pdf
1188,,NOTIFICATION : - ASSISTANT PROFESSOR EXAM-2014 (ABOUT EXAM POSTPONE),/assets/pdf/Notifications/AP2014Exam_postpone.pdf
1187,,"INTERVIEW SCHEDULE-ARO, APO, APRO EXAM-2014",/assets/pdf/Notifications/INT_SCH_AROAPOAPRO2014.pdf
1186,,ABOUT DUPLICATE INTERVIEW CALL LETTER ,/assets/pdf/Notifications/DUPLI_MIMOAROAPOAPRO.pdf
1185,,"NOTIFICATION- ASSISTANT PROFESSOR EXAM 2014 AND ASSISTANT DIRECTOR, HORTICULTURE EXAM-2014: ABOUT SUBSCRIBER ",/assets/pdf/Notifications/AP2014_SUBS.pdf
1184,,"EXAM SCHEDULE- ASSISTANT DIRECTOR, HORTICULTURE EXAM-2014 ",/assets/pdf/Notifications/ExamSch_ADH2014.pdf
1183,,EXAM SCHEDULE- STATE ENGINEERING SERVICE EXAM-2014 ,/assets/pdf/Notifications/ExamSch_SES.pdf
1182,,INTERVIEW SCHEDULE-MINING INSPECTOR EXAM-2014,/assets/pdf/Notifications/INT_SCH_MI2014.pdf
1181,,ABOUT DUPLICATE INTERVIEW CALL LETTER ,/assets/pdf/Notifications/DUPLI_MIMOAROAPOAPRO.pdf
1180,,INTERVIEW SCHEDULE-MINING OFFICER EXAM-2014,/assets/pdf/Notifications/INT_SCH_MO2014.pdf
1179,,ABOUT DUPLICATE INTERVIEW CALL LETTER ,/assets/pdf/Notifications/DUPLI_MIMOAROAPOAPRO.pdf
1178,,INTERVIEW SCHEDULE-CIVIL JUDGE EXAM-2014,/assets/pdf/Notifications/INT_SCH_CJ2014.pdf
1177,,ABOUT DUPLICATE INTERVIEW CALL LETTER ,/assets/pdf/Notifications/DUPLI_INT_CLCJ2014.pdf
1176,,EXAM SCHEDULE- ASSISTANT PROFESSOR EXAM-2014 ,/assets/pdf/Notifications/ExamSch_AP2014.pdf
1175,,NOTIFICATION- GRANTHPAL EXAM 2013 : ABOUT SUBSCRIBER ,/assets/pdf/Notifications/GRANTHPAL13_SUBS.pdf
1174,,EXAM SCHEDULE- STATE SERVICE MAINS EXAM-2013 ,/assets/pdf/Notifications/SSEM-2013_Exam_Sch.pdf
1173,,NOTIFICATION-GRANTHPAL EXAM (HIGHER EDUCATION DEPT.) - Exam Date - 07th December 2014,/assets/pdf/Notifications/Librarian_Notification.pdf
1172,,NOTIFICATION- STATE SERVICE (MAINS) EXAM 2013 : ABOUT SUBSCRIBER ,/assets/pdf/Notifications/SSME13_SUBS.pdf
1171,,"NOTIFICATION-EXAM CENTER ADDRESS CHANGED OF ASSISTANT DIRECTOR, INDUSTRIAL HEALTH AND SAFETY EXAM (EXAM DATE 09 NOV 2014)",/assets/pdf/Notifications/ADIHS_center_change.pdf
1170,,NOTIFICATION-ONLINE AGRAMANYATA OF STATE SERVICE EXAM-2012 (Extended Date From 05/11/2014 To 07/11/2014 {Till 12:00 Noon}),/assets/pdf/Notifications/Online_Agramanyta_Extend2012.pdf
1169,,NOTIFICATION-STATE SERVICE EXAM(MAINS)-2013 (Extended Date From 03/11/2014 To 07/11/2014),/assets/pdf/Notifications/SSE_mains_2013_date_extended.pdf
1168,,INTERVIEW SCHEDULE -STATE SERVICE EXAM-2012 ,/assets/pdf/Notifications/INT_SSE12.pdf
1167,,NOTIFICATION,/assets/pdf/Notifications/Noti_INT_SSE12.pdf
1166,,FOR DUPLICATE INTERVIEW CALL LETTER,/assets/pdf/Notifications/SSE_2012_IC_letter.pdf
1165,,AMENDED INTERVIEW SCHEDULE,/assets/pdf/Notifications/Amended_Int_sch_2012.pdf
1164,,"NOTIFICATION- ASSISTANT DIRECTOR JANSAMPARK & REGISTRAR, DEPUTY REGISTRAR, ASSISTANT REGISTRAR - Exam Date - 12th October 2014",/assets/pdf/Notifications/ADJ_R_AR_DR.pdf
1163,,NOTIFICATION FOR STATE SERVICE SERVICE (MAINS) EXAM-2013 ,/assets/pdf/Notifications/SSEmains2013.pdf
1162,,NOTIFICATION FOR CIVIL JUDGE (MAINS) EXAM-2014 ,/assets/pdf/Notifications/CJmains2014.pdf
1161,,INTERVIEW SCHEDULE-ABEO EXAM-2013,/assets/pdf/Notifications/INT_SCH_ABEO13.pdf
1160,,NOTIFICATION ,/assets/pdf/Notifications/Notification_INT_ABEO2013.pdf
1159,,NOTIFICATION- EXAM PLAN & SYLLABUS (Advertisement No- 05/2013/Exam/Dated 31/08/2013 & Advertisement No- 10/2014/Exam/Dated 14/08/2014) - Exam Date - 09th November 2014,/assets/pdf/Notifications/AD_PRS_IHS2014.pdf
1158,,NOTIFICATION- FOR SUBMITTING EDUCATIONAL QUALIFICATION RELATED DOCUMENTS IN CGPSC (Advertisement No- 05/2014/Exam/Dated 17/04/2014- H&FW DEPT.) ,/assets/pdf/Notifications/hfw2014.pdf
1157,,INTERVIEW SCHEDULE-DEMONSTRATOR -2008 (H&FW DEPT.) ,/assets/pdf/Notifications/INT_SCH_DEMO08.pdf
1156,,"INTERVIEW SCHEDULE- ASSISTANT PROFESSOR EXAM -2009 (22, 25, 27, & 30 August 2014) -List1",/assets/pdf/Notifications/ap_int2_2014.pdf
1155,,"INTERVIEW SCHEDULE- ASSISTANT PROFESSOR EXAM -2009 (22, 25, 27, & 30 August 2014)-List2 ",/assets/pdf/Notifications/ap_int3_2014.pdf
1154,,INTERVIEW SCHEDULE- ASSISTANT PROFESSOR EXAM -2009 (24th July 2014) ,/assets/pdf/Notifications/ap_int24J2014.pdf
1153,,NOTIFICATION- EXAMS- 2014 (Date 26th & 27th July 2014) : ABOUT SUBSCRIBER ,/assets/pdf/Notifications/subs_2627J2014.pdf
1152,,NOTIFICATION- CIVIL JUDGE (ENTRY LEVEL) EXAM 2014 : ABOUT SUBSCRIBER ,/assets/pdf/Notifications/CJ14_SUBS.pdf
1151,,"INTERVIEW SCHEDULE- VETERINARY ASSISTANT SURGEON-2012 AND ASSISTANT DIRECTOR, FISHERIES-2013 ",/assets/pdf/Notifications/Int_Sch_VAS12_ADF13.pdf
1150,,NOTIFICATION- STATE SERVICE (PRELIMS) EXAM 2013 : CENTER ADDRESS CHANGED (CENTER CODE 0305) ,/assets/pdf/Notifications/0305SSPE2013.pdf
1149,,NOTIFICATION- STATE SERVICE (PRELIMS) EXAM 2013 : ABOUT SUBSCRIBER ,/assets/pdf/Notifications/SSPE13_SUBS.pdf
1148,,IMPORTANT NOTIFICATION : - ARTO & TSI EXAM - 2014 (ABOUT EXAM POSTPONE) ,/assets/pdf/Notifications/rto_tsi2014.pdf
1147,,INTERVIEW SCHEDULE- ASSISTANT DIRECTOR AGRICULTURE-2012 ,/assets/pdf/Notifications/Int_Sch_ADA2012.pdf
1146,,NOTIFICATION -ARTO & TSI EXAM -2014 # PAYMENT DATE FOR UNPAID APPLICATION IS CHANGED (LAST DATE : 30/03/2014) ,/assets/pdf/Notifications/ARTO_DateChanged.pdf
1145,,INTERVIEW SCHEDULE-ADPPO Exam-2013 ,/assets/pdf/Notifications/Int_Sch_ADPPO2013.pdf
1144,,AMENDED INTERVIEW SCHEDULE ,/assets/pdf/Notifications/AMEN_Int_Sch_ADPPO2013.pdf
1143,,INTERVIEW SCHEDULE- SAHAYAK NIYANTRAK (NAAP TAUL) ,/assets/pdf/Notifications/Int_Sch_ACNT2011.pdf
1142,,NOTIFICATION- STATE SERVICE MAINS EXAM 2012 : ABOUT SUBSCRIBER ,/assets/pdf/Notifications/SSME12_SUBS.pdf
1141,,EXAM SCHEDULE- STATE SERVICE MAINS EXAM-2012 ,/assets/pdf/Notifications/SSEM-2012_Exam_Sch.pdf
1140,,STATE SERVICE MAINS EXAM -2012 MODEL QUESTION PAPER & QAB (QUESTION CUM ANSWER BOOKLET) : 1. QUESTION PAPER -1 (LANGUAGE) ,/assets/pdf/Notifications/SSEM12/01QP.pdf
1139,,1. (LANGUAGE)  QAB,/assets/pdf/Notifications/SSEM12/01.pdf
1138,,2. QUESTION PAPER -2 (ESSAY) ,/assets/pdf/Notifications/SSEM12/02QP.pdf
1137,,2. (ESSAY) >> QAB,/assets/pdf/Notifications/SSEM12/02.pdf
1136,,"3. QUESTION PAPER -3 (HISTORY, CONSTITUTION AND PUBLIC ADMINISTRATION) ",/assets/pdf/Notifications/SSEM12/03QP.pdf
1135,,"3. (HISTORY, CONSTITUTION AND PUBLIC ADMINISTRATION) >> QAB",/assets/pdf/Notifications/SSEM12/03.pdf
1134,,"4. QUESTION PAPER -4 (SCIENCE, TECHNOLOGY AND ENVIRONMENT)",/assets/pdf/Notifications/SSEM12/04QP.pdf
1133,,"4.  (SCIENCE, TECHNOLOGY AND ENVIRONMENT) >> QAB",/assets/pdf/Notifications/SSEM12/04.pdf
1132,,5. QUESTION PAPER -5 (ECONOMICS & GEOGRAPHY) ,/assets/pdf/Notifications/SSEM12/05QP.pdf
1131,,5. (ECONOMICS & GEOGRAPHY) >> QAB,/assets/pdf/Notifications/SSEM12/05.pdf
1130,,6. QUESTION PAPER -6 (MATHEMATICS AND REASONING ABILITY) ,/assets/pdf/Notifications/SSEM12/06QP.pdf
1129,,6. (MATHEMATICS AND REASONING ABILITY) >> QAB,/assets/pdf/Notifications/SSEM12/06.pdf
1128,,7. QUESTION PAPER -7 (PHILOSOPHY & SOCIOLOGY),/assets/pdf/Notifications/SSEM12/07QP.pdf
1127,,7. (PHILOSOPHY & SOCIOLOGY) >> QAB,/assets/pdf/Notifications/SSEM12/07.pdf
1126,,NOTIFICATION : - ABEO EXAM-2013 (9 March 2014)-ABOUT ADMIT CARD,/assets/pdf/Notifications/NOTI_AC_ABEO.pdf
1125,, NOTIFICATION ABOUT SUBSCRIBER ,/assets/pdf/Notifications/ABEO_SUBS.pdf
1124,,INTERVIEW SCHEDULE- PEON-2011 (CHHATTISGARH PUBLIC SERVICE COMMISION) ,/assets/pdf/Notifications/Int_Sch_PEON2011.pdf
1123,,INTERVIEW SCHEDULE- INSURANCE MEDICAL OFFICER ,/assets/pdf/Notifications/Int_Sch_IMO2013.pdf
1122,,INTERVIEW SCHEDULE- CMO VARG 'KHA' & 'GA'-2010,/assets/pdf/Notifications/Int_Sch_cmo.pdf
1121,,AMENDED INTERVIEW SCHEDULE,/assets/pdf/Notifications/cmo_A_int.pdf
1120,,NOTIFICATION-STATE SERVICE EXAM (MAINS) -2011 AGRAMANYATA,/assets/pdf/Notifications/Notification_SSEAG2011.pdf
1119,,NOTIFICATION-STATE SERVICE MAINS) EXAM -2012 ,/assets/pdf/Notifications/Notice_SSEMAINS2012.pdf
1118,,INTERVIEW SCHEDULE-NOTIFICATION ,/assets/pdf/Notifications/Notification_2011_IS.pdf
1117,, STATE SERVICE EAXM-2011 ,/assets/pdf/Notifications/Int_Sch_SSE2011.pdf
1116,,AMENDED INTERVIEW SCHEDULE ,/assets/pdf/Notifications/int_sch_amend.pdf
1115,,NOTIFICATION : - EXAMS-2013 (29 September 2013)-ABOUT QUESTION PAPER LANGUAGE IN VETERINARY ASSISTANT SURGEON EXAM-2012,/assets/pdf/Notifications/Notice_VAS_Lang.pdf
1114,,NOTIFICATION : - EXAMS-2013 (29 September 2013)-ABOUT ADMIT CARD ,/assets/pdf/Notifications/About_Admit_Card.pdf
